Año,Mes,Cód. Departamento,Cód. Ciudad,Departamento,Ciudad,Viajeros
2023,diciembre,54,54174,Norte de Santander,Chitagá,4
2023,diciembre,54,54206,Norte de Santander,Convención,2
2023,diciembre,54,54223,Norte de Santander,Cucutilla,599
2023,diciembre,54,54239,Norte de Santander,Durania,2
2023,diciembre,54,54245,Norte de Santander,El Carmen,2
2023,diciembre,54,54261,Norte de Santander,El Zulia,8
2023,diciembre,54,54313,Norte de Santander,Gramalote,2
2023,diciembre,54,54385,Norte de Santander,La Esperanza,1
2023,diciembre,54,54405,Norte de Santander,Los Patios,107
2023,diciembre,54,54418,Norte de Santander,Lourdes,1
2023,diciembre,54,54480,Norte de Santander,Mutiscua,1
2023,diciembre,54,54498,Norte de Santander,Ocaña,77
2023,diciembre,54,54518,Norte de Santander,Pamplona,76
2023,diciembre,54,54520,Norte de Santander,Pamplonita,8
2023,diciembre,54,54553,Norte de Santander,Puerto Santander,13
2023,diciembre,54,54599,Norte de Santander,Ragonvalia,2
2023,diciembre,54,54660,Norte de Santander,Salazar,3
2023,diciembre,54,54810,Norte de Santander,Tibú,2
2023,diciembre,54,54820,Norte de Santander,Toledo,8
2023,diciembre,54,54874,Norte de Santander,Villa del Rosario,226
2023,diciembre,54,54901,Norte de Santander,Agua Clara,5
2023,diciembre,54,54908,Norte de Santander,Palogordo,7
2023,diciembre,63,63001,Quindío,Armenia,2147
2023,diciembre,63,63111,Quindío,Buenavista,30
2023,diciembre,63,63130,Quindío,Calarca,157
2023,diciembre,63,63190,Quindío,Circasia,102
2023,diciembre,63,63212,Quindío,Córdoba,17
2023,diciembre,63,63272,Quindío,Filandia,107
2023,diciembre,63,63302,Quindío,Génova,10
2023,diciembre,63,63401,Quindío,La Tebaida,79
2023,diciembre,63,63470,Quindío,Montenegro,149
2023,diciembre,63,63548,Quindío,Pijao,16
2023,diciembre,63,63594,Quindío,Quimbaya,144
2023,diciembre,63,63690,Quindío,Salento,343
2023,diciembre,66,66001,Risaralda,Pereira,5449
2023,diciembre,66,66045,Risaralda,Apía,55
2023,diciembre,66,66075,Risaralda,Balboa,49
